"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
469327.116408424,8.9149631280452,10.8434877626132,7.92648352496326,11.5377708612941,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
2037510.18822934,11.5934414751828,8.51466132001951,7.70705216797069,7.61754653323442,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1
1721894.50794223,12.060272971401,7.97632527840324,12.7845315060113,11.0603348286822,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
2469094.91553759,11.5467713130638,11.6316347275861,8.52956765075214,8.82048340048641,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1763642.34786516,9.85093049402349,12.3024689205922,10.6380460716318,12.0567361190915,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1286398.38144151,8.56622744491324,7.25313116097823,8.26690655923449,10.9431075975299,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
249080.269990013,7.6251359062735,6.98087041964754,12.1633772421628,10.1266389107332,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1
186181.70664217,7.77010812005028,9.35064948676154,11.64030222781,9.81169136031531,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
639209.965677017,11.013467240613,12.3893755716272,11.3342006537132,6.71291655278765,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
594148.668803068,7.64737908821553,6.70855288906023,7.1778196443338,12.1994049095083,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0
2458697.49886625,11.4394760883879,11.7488916181028,10.2953792277258,10.0174324971158,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
4473813.12620884,12.8362206786405,11.8221741998568,12.347456124844,8.44413115270436,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
1718359.88129786,12.1021562607493,8.84376363665797,9.23281297390349,8.87193962046877,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1
1820130.6192716,11.817681081593,7.26900650281459,10.1267615379766,11.4097974253818,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0
1533040.19414909,6.24698905274272,10.5437862027902,9.62651850702241,12.968712402042,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
3550261.24922769,11.9143453668803,7.4504718768876,9.82623500190675,6.73803359642625,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
2714287.74268966,11.5127618743572,10.9048641386908,8.4511169695761,8.27716268855147,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
1363607.76207534,12.1413648452144,7.12514825258404,10.8735335511155,6.56164643424563,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1244947.32196204,12.4160424792208,11.6361094729509,6.08787810523063,12.0897760512307,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
860189.667527477,10.4420024582651,7.49185584485531,9.05707813845947,10.9651680479292,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
657026.401236334,7.2125838061329,6.1907254178077,12.6219640609343,10.245187135879,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1
3975962.22538924,11.6747898345347,7.29765105992556,6.42372946091928,7.58299810509197,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
1004538.32553996,7.982631736435,8.09134585317224,6.66062582866289,8.26336304098368,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
638298.883457553,9.06941058300436,8.1008723161649,9.42618181393482,7.27433858928271,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
1170070.89908408,6.91304835374467,7.37124412460253,7.44432487338781,8.39558197092265,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1798971.02675435,8.45708369929343,7.08324734005146,9.14088739873841,12.7007839521393,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
688495.081510089,6.70348164625466,9.44344698009081,8.27326146350242,10.0430731887463,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1
2383239.94022951,8.59396831714548,11.0824985457584,8.21213574963622,6.15352312033065,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
2321443.79999077,7.56033654161729,10.606128141284,12.0386314811185,9.7567186281085,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
699849.969708096,10.9819759533275,7.8780651667621,8.90882236836478,9.31244499352761,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0
1104205.65037325,11.7776019414887,11.5871005025692,11.5426936019212,9.53850694280118,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
3104595.07391216,12.2351933135651,12.6287221992388,7.32094981404953,11.7128773136064,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
6401061.74375893,10.652185773477,7.75528378039598,6.89210788090713,8.44746222789399,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1
2095236.44890352,8.62217815220356,8.25249038869515,7.17357842042111,8.41020154394209,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1
6275815.63148814,12.6215730423573,8.08315884997137,11.0828847889788,8.39361777226441,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
805727.389641499,8.24367948598228,6.24666818953119,6.12608544412069,8.41710852342658,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0
831603.453331833,6.01057352917269,6.30214294535108,9.02208410599269,10.2470726422034,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
796884.126993509,9.38266354845837,8.93501168000512,8.02782921446487,12.6897971492726,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0
1468320.6605642,6.54870729940012,6.74416661448777,6.88061000243761,6.67649880400859,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
3393654.2171572,12.2725001000799,9.95553350634873,12.8264705545735,7.21369398850948,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
2386705.18793391,12.3589106274303,10.8001826214604,9.3421810308937,11.3185959181283,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
4758084.78158144,12.6945234646555,11.1731968526728,8.16883385833353,6.62219745758921,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
758228.868072583,9.5436914365273,10.7117890988011,6.66726511763409,11.6493789695669,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
1717901.69049074,10.8238495946862,9.90883453888819,7.56234815320931,11.7464064410888,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
408229.725623391,6.45132290339097,7.94576686108485,10.8999722520821,11.2550614965148,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1245798.32018149,10.8975887852721,8.03471124963835,8.79971821256913,11.6704411585815,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1
4379896.51699357,12.7274810113013,9.46506103733554,10.2953040280845,7.46408653235994,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
7556880.49906504,12.2431720998138,12.5701418269891,10.3196637474466,11.6219830883201,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
754986.380008257,6.07120803976431,7.49358440982178,7.76192458346486,11.6503451024182,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0
3022055.64444291,10.4743844945915,7.15609329938889,8.23021825309843,11.6304226573557,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
708052.169055126,9.19738651416264,11.2165770761203,6.74691970529966,8.9644102153834,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
3517394.0843532,11.0212361768354,6.06087856716476,12.6844554485288,8.1991027619224,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1100627.7277517,7.38843369018286,11.1493894301821,10.9926993357949,10.6386257363483,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1774995.95949899,8.35484924749471,9.7874978298787,12.2746639298275,11.3841054614168,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2311965.27187093,9.58111182274297,6.12956020049751,7.67224847176112,6.77778273983859,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
974900.727239154,10.59419493936,7.17996244947426,10.7924599850085,12.4744347594678,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
3646346.27448822,10.5150914082769,10.3083575139754,6.00175782013685,8.6004321386572,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
2276686.70264058,11.8178036632016,6.12055046856403,12.1239621569403,10.2010748551693,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0
3225256.2308229,11.5189053264912,12.5247902336996,10.845594172366,11.8822920739185,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1
621253.038913405,6.21210879762657,12.9842715892009,12.6606770888902,11.8437238484621,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1
2382562.68205844,10.3611128525808,11.6384300712962,7.8454377814196,6.65429650759324,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
613834.4715438,8.91369324503466,6.56630714633502,6.74332899739966,12.2971023195423,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1
5050810.25826142,9.77050796058029,12.3780195147265,10.2201947567519,10.7839061887935,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
6041717.0828634,12.4729215940461,9.66329346224666,10.09121862147,7.27729520807043,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
2705227.39002045,12.8413879859727,7.9844963371288,11.4808455591556,8.3012277064845,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
814894.585103068,10.5505394076463,11.5114659452811,7.74231520621106,12.9892134654801,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
2044367.66155175,9.69762948481366,12.454090423882,6.01355823455378,6.98215656983666,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
3391501.26211582,10.6534941152204,8.21227035438642,8.15450787683949,7.16881261463277,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
1001225.39614561,11.9283224409446,8.42690331907943,7.79940692707896,6.1003866919782,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1
2245026.57249529,10.2996033728123,7.56051694089547,7.40320213860832,9.15295892953873,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
3442650.44925912,9.33231963939033,8.9215852485504,11.2390086450614,8.09807069599628,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
552500.828287491,8.50579662853852,6.8855714185629,10.8058908707462,10.0445602885447,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1
1957505.85061443,10.3303757309914,11.0230410024524,12.6787821261678,7.0051912907511,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1
3417113.09143181,12.832175151445,6.60900176223367,7.97957649920136,7.64119108510204,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
6790986.78064036,11.3631310428027,9.97896818537265,10.9932474195957,9.52451496897265,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
3677495.02379069,12.0302270997781,7.23074942361563,8.57964624883607,11.0235149704386,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0
2572741.25339814,9.38346063368954,12.0708857204299,7.13912257226184,8.30506580066867,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
666200.331543396,7.95040104305372,8.71171688358299,10.7739011535887,8.49989995965734,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
290506.696261571,9.25037411600351,6.01801058952697,6.62422356964089,11.8453332039062,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
350857.220588427,7.95198251400143,8.06156146898866,11.4053285033442,11.8619484782685,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
3325870.57146872,10.1343717498239,10.1266658809036,9.16909976815805,8.65230577858165,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1
7920956.4042422,12.9545931951143,10.1198589003179,6.96345805190504,6.83814302273095,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
2964643.39951016,10.8754267762415,8.84781784424558,8.62920986954123,6.25736455456354,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
1232778.70786495,8.7833906232845,8.74598723603413,12.0845817802474,10.1993326356169,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
4686829.5118351,12.1389778042212,7.37788841710426,12.6478809360415,7.33438401971944,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6487491.71672758,10.253707095515,12.4706438060384,8.77531507494859,12.9997783778235,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1
1891718.82506836,10.4410122171976,7.81496023223735,9.10718690278009,11.6197925214656,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2481705.22587543,10.5077472359408,12.532261779299,11.5259187915362,7.56581086851656,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
2417607.25906176,10.1862648969982,9.52946683275513,9.93439256306738,12.4662058162503,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
1797340.34464017,9.56757010309957,9.32186504919082,9.67784476396628,6.76684228726663,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
4920055.41755216,12.3971423450857,11.6061387716327,10.9083864025306,12.3423379776068,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0
1876879.9554728,10.4846385410056,11.6107685416937,10.4251808216795,9.60467413254082,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1
4168303.10355764,11.4801600347273,10.5484522297047,6.42117729363963,12.3476939490065,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
9500273.1323097,9.80844094138592,11.0227069784887,11.7562293640804,10.1192885059863,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0
3622389.04455223,11.9869163797703,10.9383654289413,7.86486346879974,11.7387802912854,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1
549521.54470316,8.42106678383425,7.61195713817142,7.40731478482485,12.4923658906482,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
5063365.8603376,12.4349658903666,12.2314030283596,10.2156211223919,6.867752001388,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
240228.474949008,9.94280755124055,12.4362891449127,12.5619683349505,9.3609700279776,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1
2255894.69972768,10.8420938181225,12.2147884157021,10.0927087396849,9.01431831531227,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0
3407821.76037957,11.5187673398759,12.4036553984042,11.7866682442836,6.02098032506183,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
877403.252772936,9.0114783407189,6.14944655820727,10.1907113960478,11.7856964592356,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
4023570.70800839,8.82466732989997,6.8450204259716,8.49137691967189,10.4580649500713,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
1630733.0602546,11.1240823615808,10.8915247458499,9.05672056204639,9.147827984998,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
969245.148486338,12.7047986758407,11.0485989663284,12.9427865026519,12.3236732245423,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1114014.18898205,8.38220055168495,10.3362399355974,11.4731531476136,10.9650850528851,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1
1700329.13970264,10.5525180057157,7.40424939221703,12.6977212210186,11.1789482235909,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
219535.256047122,7.07680168119259,12.6195181445219,10.6419135644101,12.7843542750925,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1
3937382.42725392,11.5616772021167,7.44788993778639,9.19732268247753,12.8195137744769,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2256289.27095024,12.8826906147879,9.39717198442668,9.2054985507857,11.8538085620385,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1
273319.356425846,10.9457753985189,12.5895639092196,7.39015909004956,7.63815702567808,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
2815876.81928459,12.1694758939557,9.58822845993564,11.991020572139,11.4410796172451,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
586359.44984729,9.73805692442693,6.5618524835445,8.79144073673524,8.71046416740865,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1
2104221.41501044,11.1908018221147,6.57148893130943,8.29086533607915,6.33010511868633,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
2168848.99106682,10.8816448119469,9.34721011365764,7.18080672924407,8.05261999205686,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
1934718.3375018,9.1861421011854,10.2512001099531,9.37814301182516,6.86236882349476,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
2903146.02733783,8.52264234889299,8.6540954860393,12.0714187284466,11.4024780653417,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
1037962.74386268,7.18362003192306,7.64749279222451,10.5226895920932,6.77575357677415,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3069759.83659311,11.9050817424431,10.2613053526729,10.3574734686408,8.11272442503832,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
469666.492764299,6.56497004488483,10.5340654626489,9.71917619160376,8.0138711554464,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1678429.43459185,6.98278593900613,11.3341640317813,11.3200040273368,11.9069963637739,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
4345691.34307582,12.3647113149054,10.0400295476429,8.62523790728301,7.41360214306042,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1511466.27871466,8.4273399724625,6.78233127994463,11.437152095139,9.32013166486286,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1191831.87911524,8.9806013989728,10.9698935484048,12.7029449231923,11.3371288909111,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
4627327.38975574,12.3339351494797,12.0121551721822,10.5066162995063,11.9790450031869,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
5426330.66272767,8.81908145686612,10.7575791333802,8.23410210758448,7.42148656956851,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
4234155.80453362,11.5760296436492,11.6759068164974,6.23229585937224,7.9230431902688,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
745592.546439297,6.92794988467358,10.5795259927399,6.64102844847366,12.902372880606,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0
3860690.68737147,12.669368138304,7.75107138138264,7.86532022268511,6.3274846165441,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0
788933.132130921,7.77257017651573,7.00176269235089,6.08461800357327,10.6735062522348,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
946414.527165046,6.68551607546397,9.16833775001578,12.363991639344,8.31450005364604,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
1117234.19994242,8.7332309728954,11.4357698168606,11.2131241527386,9.03330228710547,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2647166.77900795,7.14807983394712,9.6975082885474,10.0646209728438,10.9839899933431,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1
1358759.87578353,9.4002741293516,10.0497571493033,9.95930709084496,9.02892490359955,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1
1932154.97846623,8.20000569382682,10.8258673457894,10.0840398459695,6.85853949934244,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4334497.286463,12.0007263685111,10.6827768799849,8.90105850738473,8.23952315421775,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
925704.225762496,8.04824672383256,7.18863859260455,8.99220022163354,6.17173742363229,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
6010769.12094615,11.7603448918089,12.0437362964731,12.8631515330635,7.66980392276309,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1
617638.151974552,11.3014355131891,12.4406254310161,7.64621544792317,7.0305599712301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536869.235621803,7.64612199924886,10.1355864945799,8.3600665461272,10.3931829456706,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1
3687185.94757832,11.251547350781,8.53054424701259,6.7956000675913,6.70549485832453,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
727182.886029206,7.89499475085177,12.1673714139033,10.9540517709684,7.15976617927663,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1
722188.741999214,7.81129417638294,12.4054919451009,6.91593005973846,6.55666853580624,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
482011.502137677,8.01916110143065,10.7767329807393,8.53679911815561,10.8667167541571,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0
792925.323556558,9.3267483303789,9.85311721614562,10.2626562733203,6.58589789317921,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1
1396570.49808513,11.5140842830297,10.7190031695645,12.6333487504162,7.92274276330136,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1
3116967.1238591,10.2651948267594,10.2339223665185,6.50205436116084,10.7112102000974,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0
1319761.75473937,11.3880495163612,8.24409496318549,6.39082900993526,9.96443164325319,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0
488709.440713038,6.36335405823775,6.51630779635161,11.9763909757603,10.7972020900343,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1
1777487.00435995,8.29309254768305,12.2210752703249,10.2775670778938,8.28174389339983,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
1430422.4797624,8.35199969448149,11.214201142313,7.38415673258714,7.82602838566527,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
3887533.18067604,12.5807678084821,6.00698382197879,8.36849764827639,12.2802808247507,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
3043037.73529716,10.5707355882041,10.7821999995504,6.50994141655974,8.99439579038881,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0
2536177.7514574,9.57642148877494,6.53965643257834,6.29966156417504,7.08689382183366,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1087218.51632599,7.51128527591936,7.7001475924626,12.9551146542653,10.9919183221646,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
3768893.81611086,11.2340507248882,8.06437293160707,11.6346215680242,6.13599622715265,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1
391692.755151911,6.69489146769047,10.6002307047602,6.36859973846003,8.54628508188762,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1
321654.18055332,7.52740138536319,12.3615213702433,6.7578046284616,8.2539344613906,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
494283.9156402,7.91225584084168,8.66369835473597,9.7353744469583,8.13012470933609,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1
4497180.22912857,10.5967728951946,9.00892035174184,10.8649398162961,11.1517026552465,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
2224740.10116189,11.8644762504846,8.89571469929069,9.98170261643827,8.41263829427771,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1
480214.806738149,6.77800284302793,11.5443540504202,10.071715367958,12.9842447754927,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
2230414.27014822,9.19889843440615,9.1773351051379,11.3594109618571,12.9358033717144,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
4751126.73882049,11.3828645320609,11.5284440407995,12.547307001194,7.44773862906732,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2580293.18287147,9.39340453455225,8.51125419605523,8.98856919864193,6.24934441666119,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0
434268.675265432,6.12215330312029,6.06051520654,7.25447448831983,10.033232901711,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
297305.145493692,7.16588462842628,6.35256920894608,12.4595828645397,9.02613301831298,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1607880.71156886,7.35471964231692,11.7143088954035,12.792765508173,10.4380503487773,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1
177060.05465173,8.11652600974776,9.5911859376356,11.7295314329676,6.9407708873041,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
2482256.44997105,10.8755375433248,7.37606682884507,12.7410914781503,10.9888981878757,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
803219.650058068,8.30071696988307,10.7959292277228,10.6486986891832,8.95919402502477,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
1490891.91063174,10.0404461477883,6.51169337425381,12.3731969636865,12.3414036326576,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1
487747.604112479,7.16837351000868,11.479742766358,6.32610800350085,7.94081385317259,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1
311757.627307459,8.0754552774597,9.19008293072693,6.64369450882077,10.7267573331483,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1188445.87493379,6.71901494706981,11.0585225515533,10.1348971514963,12.532223752467,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1
821110.60180751,9.52770691015758,8.73916200804524,8.54416803596541,12.8697783441748,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
